"","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q2","Q3_2","Q3_3","Q3_7","Q3_4","Q3_6","Q3_9","Q3_7_TEXT","Q5","Q6","Q6_14_TEXT","Q7_4","Q8_1","Q8_2","Q8_3","Q8_4","Q8_5","Q8_6","Q8_7","Q8_8","Q8_9","Q8_10","Q8_11","Q8_12","Q8_13","Q8_14","Q8_15","Q11","Q12","Q13","Q14_2","Q14_6","Q14_4","Q14_9","Q14_11","Q14_12","Q14_13","Q14_14","Q14_15","Q14_7","Q14_7_TEXT","Q15_1","Q15_2","Q15_3","Q15_4","Q15_5","Q15_6","Q15_7","Q15_8","Q17","Q19_1","Q19_2","Q19_3","Q19_4","Q19_8","Q19_9","Q19_11","Q19_12","Q19_13","Q19_15","Q19_16","Q19_14","Q19_7","Q19_7_TEXT","Q20_2","Q20_3","Q20_4","Q20_5","Q20_6","Q20_8","Q20_9","Q20_10","Q20_7","Q20_7_TEXT","Q21_1","Q21_2","Q21_3","Q21_4","Q21_5","Q21_6","Q21_7","Q21_8","Q21_9","Q21_10","Q23","Q25_1","Q25_2","Q25_3","Q25_4","Q25_5","Q25_6","Q25_8","Q25_9","Q25_11","Q25_10","Q25_12","Q25_7","Q25_7_TEXT","Q26_2","Q26_9","Q26_3","Q26_4","Q26_5","Q26_6","Q26_8","Q26_7","Q26_7_TEXT","Q27","Q28_1","Q28_2","Q28_3","Q28_4","Q28_5","Q28_6","Q28_7","Q28_8","Q28_9","Q28_10","Q28_11","Q30","Q32_1","Q32_2","Q32_3","Q32_4","Q32_5","Q32_6","Q32_8","Q32_9","Q32_10","Q32_11","Q32_12","Q32_7","Q32_7_TEXT","Q33_2","Q33_3","Q33_8","Q33_7","Q33_7_TEXT","Q34_1","Q34_2","Q34_3","Q34_4","Q34_5","Q34_6","Q34_7","Q34_8","Q34_9","Q34_10","Q34_11","Q35_1","Q35_2","Q35_3","Q35_4","Q63_1","Q63_2","Q63_3","Q63_7","Q63_8","Q63_4","Q63_5","Q63_6","Q63_6_TEXT","Q64","Q65","Q65_4_TEXT","Q66","Q67","Q68","Q69","Q70","Q71","org","Q25_7_TEXT___Parent_Topics","Q25_7_TEXT___Topics","RECODED_Q63","Q15_7_r","Q21_5_r","Q21_6_r","Q21_7_r","Q28_3_r","Q28_5_r","Q28_6_r","Q28_7_r","Q34_10_r","RECODED_Q6","RECODED_Q63_am_ind_ala","RECODED_Q63_asian","RECODED_Q63_black","RECODED_Q63_hisp_lat","RECODED_Q63_more_than_one_race","RECODED_Q63_nat_haw_pac","RECODED_Q63_other","RECODED_Q63_white","RECODED_Q63_NA","RECODED_Q6_personalvehicle","RECODED_Q6_activetransport","RECODED_Q6_publictransit","RECODED_Q6_other","RECODED_Q6_NA","Q65_male","Q65_female","Q65_nonbinary","Q65_other","Q65_NA","Q68_inc_1","Q68_inc_2","Q68_inc_3","Q68_inc_4","Q68_inc_5","Q68_inc_6","Q68_NA","attitude_car","attitude_mean_car","attitude_bike","attitude_mean_bike","attitude_escooter","attitude_mean_escooter","attitude_MAX","attitude_mean_MAX","na.rm","Q8_FAC1","Q8_FAC2","attitude_fac_car","attitude_fac_bike","attitude_fac_escooter","attitude_fac_MAX"
"1678",2020-03-05 10:04:36,2020-03-05 10:15:42,"IP Address","216.241.98.212",100,666,"True",2020-03-05 10:15:43,"R_3OizqMyurgIh6Wf","","","","","39.5802001953125","-104.90380096435546875","anonymous","EN",1,1,0,0,0,0,0,"",2,3,"",22,1,1,1,5,1,4,5,5,5,5,5,5,2,1,5,1,1,3,0,0,0,0,0,0,0,0,0,1,"No Preventions",3,4,3,4,2,4,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",0,0,1,0,0,0,0,0,0,"",5,5,3,1,1,1,2,3,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,"",1,0,0,0,0,0,0,0,"",1,5,4,1,2,2,3,1,3,3,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,"",0,1,0,0,"",2,4,4,4,3,4,5,3,3,1,4,NA,1,1,10,0,0,0,1,0,0,0,0,"",28,"male","",0,0,"inc_2",4,0,"185th and Cornell","transpoandparking","","","white",4,5,5,4,5,4,3,5,5,"personalvehicle",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,25,3.57142857142857,33,3.66666666666667,39,3.9,36,3.6,TRUE,1.20566565111644,-1.2502843105345,0.226518289426763,0.741399326496898,1.46949086769337,0.194837446326664
"1679",2020-03-05 10:08:32,2020-03-05 10:17:18,"IP Address","131.252.53.141",100,526,"True",2020-03-05 10:17:19,"R_BVOg6bbB6S3VBpD","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",4,4,"",8,3,4,1,5,4,5,5,4,5,4,3,5,4,3,5,0,1,1,0,1,0,0,1,0,1,0,0,0,"",3,4,2,5,3,3,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",0,1,0,0,0,0,0,0,0,"",2,3,4,1,3,5,2,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"",0,1,0,0,0,0,0,0,"",0,2,2,3,1,2,5,2,4,5,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,"",1,0,0,0,"",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1,8,0,0,0,1,0,1,0,0,"",20,"female","",0,0,"inc_1",5,0,"boones Ferry","transpoandparking","","","more_than_one_race",2,3,3,4,3,4,3,4,NA,"publictransit",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25,3.57142857142857,27,3,30,3,4,NA,TRUE,0.630702543137267,0.521017143085249,0.198069330363622,-0.371689159865366,0.00694718290543067,NA
"1680",2020-03-05 10:08:57,2020-03-05 10:19:14,"IP Address","131.252.242.21",100,617,"True",2020-03-05 10:19:15,"R_1ilk60aa8gXTwXm","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",7,1,"",0,5,3,1,5,1,1,5,5,5,5,1,3,4,2,5,1,0,0,0,1,1,0,1,1,0,1,0,0,"",2,5,2,4,1,1,5,5,0,0,0,0,0,1,1,1,0,0,1,0,0,0,"",0,0,1,0,0,0,1,0,0,"",2,1,3,1,1,5,3,4,2,2,0,1,0,0,0,0,1,1,0,1,1,1,0,"",0,0,0,1,1,0,0,1,"Walking feels safer",0,1,1,4,1,5,3,5,1,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,"",0,0,0,1,"There's nothing about my neighborhood that prevents me from riding MAX. The only thing is cost.",4,2,1,5,1,5,4,5,4,1,4,1,1,1,10,0,0,0,1,0,0,0,0,"",19,"female","",0,0,"inc_1",5,0,"SW Market St. and SW 12th Avenue","transpoandparking","","","white",3,5,3,3,2,3,3,3,5,"activetransport",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,20,2.85714285714286,23,2.55555555555556,19,1.9,35,3.5,TRUE,-0.365706910183016,0.877975244280728,-0.498838433409016,-1.0779073927576,-1.46417785503429,0.423660925373637
"1681",2020-03-05 10:06:23,2020-03-05 10:21:49,"IP Address","131.252.49.143",100,925,"True",2020-03-05 10:21:49,"R_2pMONjG2KmtWLPa","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",4,4,"",6,5,1,1,5,5,5,5,5,5,5,5,1,1,5,1,1,1,2,0,0,0,0,0,1,0,0,0,0,"",5,5,5,5,5,5,1,5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,"",0,0,0,0,0,1,0,0,0,"",4,4,5,2,2,4,1,4,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,"",1,3,3,3,3,3,3,3,3,3,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,"",NA,NA,NA,NA,"",3,3,3,3,3,3,3,3,3,3,3,10,1,5,7,0,0,0,0,0,1,0,0,"",25,"male","",1,0,"inc_2",5,0,"Barnes road and Leahy Drive","transpoandparking","","","hisp_lat",5,4,2,5,3,3,3,3,3,"publictransit",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,35,5,36,4,30,3,30,3,TRUE,0.465352022822115,0.526674133221388,1.88892961417339,1.2381730985117,0.280792264340793,-0.48130891497047
"1682",2020-03-05 10:18:26,2020-03-05 10:25:40,"IP Address","131.252.243.50",100,434,"True",2020-03-05 10:25:41,"R_2aLZ8ogtYw4iHur","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",3,3,"",11,1,4,1,5,4,4,4,4,4,5,5,5,2,2,5,1,1,3,0,0,0,0,0,0,0,0,1,0,"",3,5,3,5,2,5,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,1,0,"",4,2,4,1,2,4,2,5,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,"",1,0,0,0,0,0,0,0,"",1,4,3,1,2,2,4,2,3,4,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,"",0,1,0,0,"",3,2,1,2,1,4,3,4,3,2,4,NA,1,3,3,0,0,0,1,0,0,0,0,"",20,"female","",1,0,"inc_1",2,0,"Cedar hills and celeste","transpoandparking","","","white",2,4,2,4,5,4,2,4,4,"personalvehicle",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,28,4,32,3.55555555555556,37,3.7,27,2.7,TRUE,0.991747981265955,-0.620638536267302,0.893612375620118,0.600090260242783,1.23071048806647,-0.747429575436659
"1683",2020-03-05 10:12:57,2020-03-05 10:26:21,"IP Address","76.14.242.139",100,804,"True",2020-03-05 10:26:22,"R_3kHEomkupqCT41Z","","","","","45.1851043701171875","-122.81439971923828125","anonymous","EN",1,1,0,0,0,0,0,"",4,4,"",26,4,4,2,5,5,5,5,5,4,5,4,4,4,4,4,0,1,1,0,1,1,0,1,1,1,0,0,0,"",3,5,4,5,2,3,4,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,"",0,1,0,0,0,0,1,0,0,"",4,4,4,1,3,2,4,4,4,3,0,0,0,0,0,1,0,1,0,0,0,1,0,"",1,1,0,0,1,0,0,0,"",0,3,3,3,1,3,2,4,4,3,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,"",1,0,0,0,"",4,4,3,4,5,5,5,5,5,4,4,8,1,1,8,0,0,0,0,0,1,0,0,"",20,"female","",0,0,"inc_1",2,0,"Pacific highway and Pacific Circle","transpoandparking","","","hisp_lat",2,3,4,2,3,3,4,2,2,"publictransit",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27,3.85714285714286,29,3.22222222222222,28,2.8,44,4.4,TRUE,0.829500893016838,1.03602459595046,0.714314530683761,0.392372674252003,0.215459024140911,1.16327957604311
"1684",2020-03-05 10:12:14,2020-03-05 10:26:23,"IP Address","131.252.250.31",100,848,"True",2020-03-05 10:26:23,"R_1exF1bWZReYSjSK","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",7,5,"",0,2,4,1,5,4,4,5,5,5,5,4,5,5,5,5,0,0,1,0,1,0,0,1,0,1,0,0,0,"",4,5,3,5,3,2,3,5,0,0,1,1,1,1,1,0,1,1,1,0,1,0,"",0,0,1,1,0,1,0,0,0,"",2,2,3,2,3,3,4,4,2,3,1,0,0,0,1,0,0,0,0,1,1,0,0,"",0,0,0,0,0,0,1,0,"",1,5,4,3,3,5,4,4,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,1,0,"",4,3,4,3,5,5,5,4,5,5,5,1,1,1,NA,0,0,0,0,1,0,0,0,"",22,"female","",0,0,"inc_1",2,1,"SW Broadway","transpoandparking","","","nat_haw_pac",3,3,3,2,3,3,2,2,3,"publictransit",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27,3.85714285714286,23,2.55555555555556,36,3.6,43,4.3,TRUE,1.31497298314894,0.245599777570103,0.66782411563539,-0.884120352645144,1.58526461518951,1.0389504060482
"1685",2020-03-05 10:12:49,2020-03-05 10:31:29,"IP Address","131.252.251.20",100,1120,"True",2020-03-05 10:31:30,"R_2t9URRrdasDnmlW","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",3,3,"",5,2,2,2,5,3,3,3,5,2,4,4,2,2,4,5,1,1,3,0,0,0,0,0,0,0,0,1,0,"",5,5,4,5,2,5,4,5,0,0,0,0,1,1,0,0,1,1,0,0,0,0,"",0,0,1,0,0,0,1,0,0,"",4,1,4,1,1,4,4,5,2,3,0,0,0,0,1,1,0,0,0,1,0,1,0,"",0,0,1,1,1,0,0,0,"",0,3,2,3,2,3,4,4,5,4,4,4,1,0,0,0,1,0,0,0,0,1,0,0,1,"The Max often doesn't stop so if it's late or early I give up waiting",0,0,0,1,"It often comes late or early and doesn't stop long enough for me to run out of the house and get on",2,4,3,2,1,4,1,5,3,3,4,NA,2,2,10,0,0,0,1,0,0,0,0,"",24,"female","",0,0,"inc_2",5,0,"Burnside and 41st","transpoandparking","","","white",2,5,2,2,3,3,2,2,3,"personalvehicle",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,31,4.42857142857143,27,3,32,3.2,29,2.9,TRUE,0.0343538061367871,-0.39936961182567,1.49396887868378,-0.186325947939917,0.843342734992042,-0.491683392054985
"1686",2020-03-05 10:21:39,2020-03-05 10:33:58,"IP Address","131.252.250.217",100,739,"True",2020-03-05 10:33:58,"R_Pv4N4fas6DUBVzr","","","","","45.507293701171875","-122.692901611328125","anonymous","EN",1,1,0,0,0,0,0,"",2,5,"",30,1,1,1,3,3,3,5,4,2,3,3,3,2,2,2,1,0,1,0,1,0,0,1,0,1,1,0,0,"",3,3,3,4,3,3,3,4,0,0,0,0,1,1,1,0,0,1,1,0,0,1,"safety concerns",0,1,1,0,0,1,0,0,0,"",4,2,3,3,3,4,3,4,3,3,0,1,0,0,1,1,0,1,0,1,0,0,0,"",1,0,1,1,1,0,0,0,"",0,3,3,3,3,3,4,3,4,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,1,0,0,"",3,2,2,5,5,4,4,3,3,3,4,1,1,1,NA,0,0,0,1,0,0,0,0,"",19,"female","",0,0,"inc_1",2,0,"cascadia village dr & bornstead","transpoandparking","","","white",3,3,2,3,3,3,2,3,3,"publictransit",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,23,3.28571428571429,28,3.11111111111111,31,3.1,35,3.5,TRUE,-0.90559331414336,-1.03346543715481,-0.327775887502322,-0.15310493862721,0.423134003564447,-0.0194171214591544
"1687",2020-03-05 10:28:47,2020-03-05 10:35:40,"IP Address","198.236.11.96",100,412,"True",2020-03-05 10:35:40,"R_bQMhyTn2noToWNX","","","","","45.43829345703125","-122.6147003173828125","anonymous","EN",1,1,0,0,0,0,0,"",2,3,"",4,1,1,1,4,1,1,3,5,3,3,3,1,2,1,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,4,3,4,4,4,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,3,3,2,3,4,3,3,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",0,3,3,4,2,4,3,4,2,3,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,"",NA,NA,NA,NA,"",3,3,3,3,2,3,3,3,3,2,3,NA,4,1,7,0,0,0,1,0,0,0,0,"",31,"female","",1,0,"inc_5",4,0,"Rosa Parks and Mississippi Ave","transpoandparking","","","white",3,3,2,3,2,2,3,2,4,"personalvehicle",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27,3.85714285714286,29,3.22222222222222,24,2.4,29,2.9,TRUE,-0.958881384804666,-1.37190288854773,0.385046001334218,0.185781614128694,-0.41316748847543,-0.504415982141572
"1688",2020-03-05 10:13:38,2020-03-05 10:38:16,"IP Address","73.157.191.85",100,1478,"True",2020-03-05 10:38:17,"R_7VTumzW2VxiMsdr","","","","","45.2928924560546875","-122.77459716796875","anonymous","EN",1,1,0,0,0,0,0,"",2,4,"",13,1,1,1,4,3,1,4,3,1,3,2,1,3,3,3,0,1,3,0,1,0,0,0,0,0,0,0,0,"",1,4,3,4,2,3,5,4,0,0,1,0,0,1,1,0,1,1,1,1,1,0,"",1,1,1,1,0,0,0,1,0,"",1,1,3,1,3,3,3,4,3,2,0,1,0,0,0,0,0,0,0,1,1,0,0,"",1,0,0,0,0,0,0,0,"",0,3,3,4,2,3,3,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0,"",1,0,0,0,"",4,4,4,4,5,4,4,4,4,4,4,3,1,1,1,0,0,0,1,0,0,0,0,"",27,"female","",0,0,"inc_1",2,0,"99W and 124th","transpoandparking","","","white",3,3,3,3,2,3,3,3,2,"publictransit",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,21,3,21,2.33333333333333,26,2.6,41,4.1,TRUE,-1.51486170078895,-0.92500021140145,-0.578461471363798,-1.26326702402068,-0.447183012452777,0.862220340069436
"1689",2020-03-05 10:30:42,2020-03-05 10:44:48,"IP Address","131.252.225.51",100,846,"True",2020-03-05 10:44:48,"R_123lZ5jDeUMPsJ1","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",5,4,"",15,1,1,1,5,4,3,4,3,3,3,3,2,1,3,3,1,1,2,0,0,0,0,0,1,0,0,0,0,"",4,3,4,4,1,3,3,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"",0,0,1,0,0,0,1,0,0,"",3,3,3,2,2,2,2,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,"",1,4,4,2,3,3,2,2,3,3,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,"",0,0,1,0,"",3,3,3,3,2,4,3,3,3,4,3,9,1,1,1,0,0,0,1,0,0,0,0,"",28,"male","",1,0,"inc_2",2,0,"Sw bonita sw hall blvd","transpoandparking","","","white",3,4,4,4,4,3,4,4,2,"publictransit",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24,3.42857142857143,28,3.11111111111111,36,3.6,30,3,TRUE,-0.572330435064804,-1.13482444261683,0.10787312390615,-0.169050023111798,1.26915250783102,-0.420328404578982
"1690",2020-03-05 10:38:31,2020-03-05 10:47:28,"IP Address","24.20.15.187",100,537,"True",2020-03-05 10:47:28,"R_XpQkJoJP6FdbDmF","","","","","45.4803924560546875","-122.5890960693359375","anonymous","EN",1,1,0,0,1,0,0,"",5,3,"",9,4,4,1,4,5,5,4,4,4,4,4,4,2,4,4,1,1,3,0,0,0,0,0,0,0,0,1,0,"",5,4,4,5,1,4,3,5,0,0,0,0,1,1,0,0,1,1,0,0,0,0,"",0,0,1,0,1,1,0,0,0,"",3,3,3,2,3,3,3,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,"",0,1,0,0,0,0,0,0,"",0,3,3,3,2,4,3,4,4,3,3,4,0,0,0,0,0,0,0,0,1,0,1,0,0,"",1,1,0,0,"",2,2,2,3,3,4,2,3,2,3,2,NA,1,NA,10,0,1,0,0,0,0,0,0,"",22,"female","",0,0,NA,3,0,"SE Caesar Chavez & SW Holgate","transpoandparking","","","asian",3,3,3,3,3,2,3,2,3,"personalvehicle",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,28,4,26,2.88888888888889,29,2.9,25,2.5,TRUE,0.117389215286672,0.888049979846981,1.00421788056783,-0.373828334054935,0.411472209311146,-1.23802551957896
"1691",2020-03-05 10:31:29,2020-03-05 10:50:37,"IP Address","131.252.142.34",100,1147,"True",2020-03-05 10:50:37,"R_2SjbMPmZWt9GiCf","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",5,13,"",2,4,5,4,5,3,5,5,5,5,5,4,4,3,4,4,1,0,1,0,1,0,0,0,0,1,0,0,0,"",1,3,2,4,2,2,3,4,0,0,0,1,0,1,1,1,0,0,0,0,0,0,"",1,0,0,0,0,0,0,0,0,"",3,3,3,1,2,2,4,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"",0,0,0,0,1,0,0,0,"",1,4,3,2,1,3,4,4,2,3,4,2,1,0,0,0,0,0,0,0,0,0,1,1,0,"",0,0,0,1,"I live downtown, I don't need to ride the max often.",3,3,3,3,4,4,3,5,4,2,4,1,1,5,7,0,1,0,0,0,0,0,0,"",21,"female","",NA,0,"inc_2",4,0,"psu campus","transpoandparking","","","asian",3,4,4,2,4,3,2,2,4,"publictransit",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18,2.57142857142857,22,2.44444444444444,28,2.8,36,3.6,TRUE,0.737114329657838,1.33620486728387,-1.17101749196929,-1.03718774442799,0.328013510954221,0.190463993755007
"1692",2020-03-05 09:46:51,2020-03-05 10:57:06,"IP Address","131.252.57.30",100,4215,"True",2020-03-05 10:57:07,"R_2aRiyag0bJWccXv","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",2,4,"",6,1,1,1,5,5,4,4,5,3,4,3,3,3,3,4,1,0,0,0,1,0,0,1,0,0,1,0,0,"",4,4,4,4,3,3,4,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"",0,0,1,0,0,0,1,0,0,"",3,3,3,1,2,3,2,4,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,"",0,1,0,0,0,0,0,0,"",0,2,3,2,2,3,3,3,2,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,0,1,0,"",4,3,3,4,5,4,4,3,3,4,4,1,1,1,10,0,1,0,1,0,0,0,0,"",19,"female","",0,0,"inc_1",4,0,"SE Holgate Boulevard","transpoandparking","","","more_than_one_race",2,4,3,4,4,3,3,3,2,"publictransit",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27,3.85714285714286,27,3,28,2.8,37,3.7,TRUE,0.447108766248329,-1.07527120143478,0.494637097371093,-0.434828398882624,-0.140884511788027,0.346291564242808
"1693",2020-03-05 10:51:11,2020-03-05 10:57:57,"IP Address","131.252.136.238",100,406,"True",2020-03-05 10:57:58,"R_8AM9spotk0gg3Xr","","","","","45.507293701171875","-122.692901611328125","anonymous","EN",1,1,0,0,0,0,0,"",5,5,"",16,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,1,1,1,0,0,0,0,0,1,0,0,0,0,"",5,5,5,5,2,2,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,3,3,1,1,3,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,1,0,0,0,0,0,"",1,5,5,1,3,4,5,3,5,4,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,0,1,0,"",3,2,2,4,5,5,5,5,5,5,5,10,1,1,NA,1,0,0,1,0,0,0,0,"",19,"female","",0,0,"inc_1",4,0,"main st","transpoandparking","","","more_than_one_race",3,5,3,3,5,2,3,3,3,"publictransit",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,29,4.14285714285714,26,2.88888888888889,42,4.2,41,4.1,TRUE,0.932737990339602,2.17114307658875,1.147914750468,-0.561050422598076,2.49355446504981,0.628325838777433
"1694",2020-03-05 10:48:15,2020-03-05 10:58:22,"IP Address","71.238.64.241",100,606,"True",2020-03-05 10:58:22,"R_23aymG9QBLC5R4x","","","","","45.507293701171875","-122.692901611328125","anonymous","EN",1,1,0,0,0,0,0,"",4,13,"",4,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1,1,1,1,1,0,0,0,"",3,3,3,3,3,4,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,3,4,1,2,3,3,4,4,3,0,0,0,1,1,0,0,1,0,1,0,0,0,"",0,0,0,1,1,0,0,0,"",0,2,2,4,2,4,4,4,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,1,0,"",3,4,3,4,3,4,4,4,4,2,4,2,4,1,7,0,0,0,0,0,1,0,0,"",22,"female","",0,0,"inc_2",3,0,"NW Everett and 22nd","transpoandparking","","","hisp_lat",3,4,3,3,2,2,2,2,4,"publictransit",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22,3.14285714285714,30,3.33333333333333,21,2.1,37,3.7,TRUE,0.112236982318533,0.647337983988725,-0.600393426746419,0.384784448891556,-0.934216298735403,0.432493168271816
"1695",2020-03-05 10:52:50,2020-03-05 11:04:48,"IP Address","97.115.79.248",100,717,"True",2020-03-05 11:04:48,"R_QlxbocKZ8BSpN97","","","","","45.517303466796875","-122.639801025390625","anonymous","EN",1,1,0,0,0,0,0,"",4,3,"",4,1,1,1,5,4,4,3,5,4,4,4,1,5,2,1,1,1,3,0,0,0,0,0,0,0,0,1,0,"",4,3,1,4,3,3,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,1,0,1,0,"",2,2,4,1,3,5,2,5,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,"",0,3,1,2,1,2,5,4,2,4,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,"",1,0,0,0,"",4,4,2,4,1,4,3,5,3,2,2,NA,3,2,7,0,0,0,1,0,0,0,0,"",50,"female","",1,3,"inc_5",4,0,"NW 32nd and Thurman Street","transpoandparking","","","white",3,3,3,4,4,4,3,2,4,"personalvehicle",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,23,3.28571428571429,27,3,27,2.7,32,3.2,TRUE,0.106434915602448,-1.06803327353058,-0.251951642695414,-0.211912604454658,-0.185625866907174,0.0841865048125503
